work_year,salary_in_usd,remote_ratio,Cost of Living Index,Rent Index,Local Purchasing Power Index,Cost of Living Plus Rent Index,GDP,log_salary,experience_numeric,salary_k,adjusted_salary,rent_burden_ratio,gdp_to_power_ratio,role_numeric,remote_Onsite,remote_Remote,company_size_num,country_France,country_Germany,country_Greece,country_India,country_Japan,country_Netherlands,country_Other,country_Spain,country_United Kingdom,country_United States,exp_x_role,exp_x_remote,size_x_gdp
2022,81666,100,70.4,41.7,142.3,56.6,77860.9112908848,11.310405282483078,3,81.7,1160.03,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,206699,0,70.4,41.7,142.3,56.6,77860.9112908848,12.23902374566986,2,206.7,2936.07,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,4,0.0,155721.8225817696
2022,99100,0,70.4,41.7,142.3,56.6,77860.9112908848,11.503894811084523,2,99.1,1407.67,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,4,0.0,155721.8225817696
2022,130000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.775297421715827,3,130.0,1846.59,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,115000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.652696102959753,3,115.0,1633.52,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,110500,100,70.4,41.7,142.3,56.6,77860.9112908848,11.612779849672751,3,110.5,1569.6,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,130000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.775297421715827,3,130.0,1846.59,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,99050,100,70.4,41.7,142.3,56.6,77860.9112908848,11.50339014798689,3,99.0,1406.96,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,160000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.982935344196433,3,160.0,2272.73,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,205300,0,70.4,41.7,142.3,56.6,77860.9112908848,12.232232473915767,3,205.3,2916.19,0.737,547.16,4,True,False,3,False,False,False,False,False,False,False,False,False,True,12,0.0,233582.7338726544
2022,140400,0,70.4,41.7,142.3,56.6,77860.9112908848,11.852257893055606,3,140.4,1994.32,0.737,547.16,4,True,False,3,False,False,False,False,False,False,False,False,False,True,12,0.0,233582.7338726544
2022,176000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.07824495582233,3,176.0,2500.0,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,144000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.87757552297847,3,144.0,2045.45,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,200100,100,70.4,41.7,142.3,56.6,77860.9112908848,12.206577518060588,3,200.1,2842.33,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,160000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.982935344196433,3,160.0,2272.73,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,145000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.884495917930655,3,145.0,2059.66,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,70500,0,70.4,41.7,142.3,56.6,77860.9112908848,11.163382173096926,3,70.5,1001.42,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,6,0.0,155721.8225817696
2022,205300,0,70.4,41.7,142.3,56.6,77860.9112908848,12.232232473915767,3,205.3,2916.19,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,12,0.0,155721.8225817696
2022,140400,0,70.4,41.7,142.3,56.6,77860.9112908848,11.852257893055606,3,140.4,1994.32,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,12,0.0,155721.8225817696
2022,205300,0,70.4,41.7,142.3,56.6,77860.9112908848,12.232232473915767,3,205.3,2916.19,0.737,547.16,3,True,False,2,False,False,False,False,False,False,False,False,False,True,9,0.0,155721.8225817696
2022,184700,0,70.4,41.7,142.3,56.6,77860.9112908848,12.12649358035784,3,184.7,2623.58,0.737,547.16,3,True,False,2,False,False,False,False,False,False,False,False,False,True,9,0.0,155721.8225817696
2022,175100,100,70.4,41.7,142.3,56.6,77860.9112908848,12.073118229279908,3,175.1,2487.22,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,140250,100,70.4,41.7,142.3,56.6,77860.9112908848,11.8511889534843,3,140.2,1992.19,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,116150,100,70.4,41.7,142.3,56.6,77860.9112908848,11.6626463477181,3,116.2,1649.86,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,54000,0,70.4,41.7,142.3,56.6,77860.9112908848,10.896757843893464,3,54.0,767.05,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,6,0.0,155721.8225817696
2022,170000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.04355959836804,3,170.0,2414.77,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,65438,0,62.0,31.1,115.2,47.1,46062.9914079698,11.088873689986276,2,65.4,1055.45,0.66,399.852,3,True,False,2,False,False,False,False,False,False,False,False,True,False,6,0.0,92125.9828159396
2022,80000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.289794413577894,3,80.0,1136.36,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,140000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.849404844423074,3,140.0,1988.64,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,210000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.25486757159303,3,210.0,2982.95,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,140000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.849404844423074,3,140.0,1988.64,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,100000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.51293546492023,3,100.0,1420.45,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,69000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.141876276228,3,69.0,980.11,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,210000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.25486757159303,3,210.0,2982.95,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,140000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.849404844423074,3,140.0,1988.64,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,210000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.25486757159303,3,210.0,2982.95,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,150075,100,70.4,41.7,142.3,56.6,77860.9112908848,11.918897111432843,3,150.1,2131.75,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,100000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.51293546492023,3,100.0,1420.45,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,25000,100,70.4,41.7,142.3,56.6,77860.9112908848,10.12667110305036,3,25.0,355.11,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,126500,100,70.4,41.7,142.3,56.6,77860.9112908848,11.748005492256807,3,126.5,1796.87,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,106260,100,70.4,41.7,142.3,56.6,77860.9112908848,11.573653610839628,3,106.3,1509.37,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,220110,100,70.4,41.7,142.3,56.6,77860.9112908848,12.301887243548784,3,220.1,3126.56,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,160080,100,70.4,41.7,142.3,56.6,77860.9112908848,11.983435216114666,3,160.1,2273.86,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,105000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.561725152903833,3,105.0,1491.48,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,110925,100,70.4,41.7,142.3,56.6,77860.9112908848,11.616618591306768,3,110.9,1575.64,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,45807,0,62.0,31.1,115.2,47.1,46062.9914079698,10.732214027337896,2,45.8,738.82,0.66,399.852,3,True,False,2,False,False,False,False,False,False,False,False,True,False,6,0.0,92125.9828159396
2022,140000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.849404844423074,3,140.0,1988.64,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,99000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.502885230075814,3,99.0,1406.25,0.737,547.16,3,True,False,2,False,False,False,False,False,False,False,False,False,True,9,0.0,155721.8225817696
2022,60000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.002116507732017,3,60.0,852.27,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,192564,100,70.4,41.7,142.3,56.6,77860.9112908848,12.16818903805254,3,192.6,2735.28,0.737,547.16,0,False,True,2,False,False,False,False,False,False,False,False,False,True,0,3.0,155721.8225817696
2022,144854,100,70.4,41.7,142.3,56.6,77860.9112908848,11.883488521069127,3,144.9,2057.59,0.737,547.16,0,False,True,2,False,False,False,False,False,False,False,False,False,True,0,3.0,155721.8225817696
2022,230000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.345838935721968,3,230.0,3267.05,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,150000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.918397239722838,3,150.0,2130.68,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,150260,100,70.4,41.7,142.3,56.6,77860.9112908848,11.920129061032112,3,150.3,2134.38,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,109280,100,70.4,41.7,142.3,56.6,77860.9112908848,11.60167782556802,3,109.3,1552.27,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,210000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.25486757159303,3,210.0,2982.95,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,170000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.04355959836804,3,170.0,2414.77,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,160000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.982935344196433,2,160.0,2272.73,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,8,2.0,155721.8225817696
2022,130000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.775297421715827,2,130.0,1846.59,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,8,2.0,155721.8225817696
2022,67000,0,64.8,33.2,103.7,49.6,56256.8007264015,11.112462823634855,1,67.0,1033.95,0.669,542.496,3,True,False,2,False,False,False,False,False,False,False,False,False,False,3,0.0,112513.601452803
2022,52000,0,64.8,33.2,103.7,49.6,56256.8007264015,10.859018228147887,1,52.0,802.47,0.669,542.496,3,True,False,2,False,False,False,False,False,False,False,False,False,False,3,0.0,112513.601452803
2022,154000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.944714374881176,3,154.0,2187.5,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,126000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.744045122410057,3,126.0,1789.77,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,129000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.767575435251748,3,129.0,1832.39,0.737,547.16,3,True,False,2,False,False,False,False,False,False,False,False,False,True,9,0.0,155721.8225817696
2022,150000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.918397239722838,3,150.0,2130.68,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,200000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.206077645517674,2,200.0,2840.91,0.737,547.16,4,False,True,3,False,False,False,False,False,False,False,False,False,True,8,2.0,233582.7338726544
